Row ID,Order ID,Order Date,Ship Mode,Customer ID,Country/Region,City,State/Province,Postal Code,Division,Region,Product ID,Product Name,Sales,Units,Gross Profit,Cost,Factory,Latitude,Longitude,Region_Lat,Region_Lon,distance,base_days,lead_time_days,Ship Date
5793,US-2023-151974-CHO-TRI-54000,22-09-2025,Standard Class,151974,United States,Philadelphia,Pennsylvania,19134,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,Wicked Choccy's,32.076176,-81.088371,39,-76,556.7755484,8.861794538,12,04-10-2025
5794,US-2023-157728-CHO-FUD-51000,22-09-2025,Standard Class,157728,United States,Grand Rapids,Michigan,49505,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,25.2,7,16.8,8.4,Lot's O' Nuts,32.881893,-111.768036,40,-95,1050.650865,8.663257393,11,03-10-2025
5795,US-2023-158617-CHO-TRI-54000,22-09-2025,Standard Class,158617,United States,Lawrence,Indiana,46226,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,22.5,6,14.7,7.8,Wicked Choccy's,32.076176,-81.088371,40,-95,948.1977795,7.01150208,10,02-10-2025
5796,US-2023-135965-CHO-SCR-58000,22-09-2025,First Class,135965,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,21.6,6,15,6.6,Lot's O' Nuts,32.881893,-111.768036,39,-76,2029.96199,2.590220565,7,29-09-2025
5797,US-2023-157728-CHO-NUT-13000,22-09-2025,Standard Class,157728,United States,Grand Rapids,Michigan,49505,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2,Lot's O' Nuts,32.881893,-111.768036,40,-95,1050.650865,5.542983412,8,30-09-2025
5798,US-2023-109743-CHO-TRI-54000,22-09-2025,Standard Class,109743,United States,Smyrna,Tennessee,37167,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,30,8,19.6,10.4,Wicked Choccy's,32.076176,-81.088371,30,-90,546.155462,8.909752737,10,02-10-2025
5799,CA-2023-125724-CHO-MIL-31000,22-09-2025,Standard Class,125724,Canada,Regina,Saskatchewan,S0G,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,32.076176,-81.088371,37,-120,2223.527948,8.857412936,15,07-10-2025
5800,US-2023-149979-CHO-MIL-31000,23-09-2025,Second Class,149979,United States,Columbus,Georgia,31907,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,32.076176,-81.088371,30,-90,546.155462,3.327457916,5,28-09-2025
5801,US-2023-159009-CHO-TRI-54000,23-09-2025,Standard Class,159009,United States,Seattle,Washington,98115,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,32.076176,-81.088371,37,-120,2223.527948,6.197692499,12,05-10-2025
5802,US-2023-129469-CHO-TRI-54000,23-09-2025,Standard Class,129469,United States,Fairfield,Ohio,45014,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,22.5,6,14.7,7.8,Wicked Choccy's,32.076176,-81.088371,39,-76,556.7755484,5.40061999,6,29-09-2025
5803,US-2023-124016-CHO-FUD-51000,23-09-2025,Second Class,124016,United States,Lancaster,Ohio,43130,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,Lot's O' Nuts,32.881893,-111.768036,39,-76,2029.96199,3.543435198,8,01-10-2025
5804,US-2023-129469-CHO-FUD-51000,23-09-2025,Standard Class,129469,United States,Fairfield,Ohio,45014,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,32.881893,-111.768036,39,-76,2029.96199,8.263823158,13,06-10-2025
5805,US-2023-124016-CHO-MIL-31000,23-09-2025,Second Class,124016,United States,Lancaster,Ohio,43130,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98,Wicked Choccy's,32.076176,-81.088371,39,-76,556.7755484,3.756631214,6,29-09-2025
5806,US-2023-101742-CHO-TRI-54000,23-09-2025,Second Class,101742,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,26.25,7,17.15,9.1,Wicked Choccy's,32.076176,-81.088371,39,-76,556.7755484,3.176793934,6,29-09-2025
5807,US-2023-159009-CHO-NUT-13000,23-09-2025,Standard Class,159009,United States,Seattle,Washington,98115,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4,Lot's O' Nuts,32.881893,-111.768036,37,-120,545.5075533,6.368902099,6,29-09-2025
5808,US-2023-106656-CHO-TRI-54000,23-09-2025,First Class,106656,United States,San Diego,California,92037,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,32.076176,-81.088371,37,-120,2223.527948,2.962766668,6,29-09-2025
5809,US-2023-106656-CHO-SCR-58000,23-09-2025,First Class,106656,United States,San Diego,California,92037,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,32.881893,-111.768036,37,-120,545.5075533,2.259367191,4,27-09-2025
5810,US-2023-124016-CHO-NUT-13000,23-09-2025,Second Class,124016,United States,Lancaster,Ohio,43130,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3,Lot's O' Nuts,32.881893,-111.768036,39,-76,2029.96199,3.832321893,7,30-09-2025
5811,US-2023-149979-CHO-MIL-31000,23-09-2025,Second Class,149979,United States,Columbus,Georgia,31907,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,Wicked Choccy's,32.076176,-81.088371,30,-90,546.155462,3.333077027,6,29-09-2025
5812,US-2023-110730-CHO-SCR-58000,23-09-2025,Second Class,110730,United States,Seattle,Washington,98115,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5,2.2,Lot's O' Nuts,32.881893,-111.768036,37,-120,545.5075533,4.972353595,6,29-09-2025
5813,US-2023-100944-CHO-TRI-54000,24-09-2025,Standard Class,100944,United States,Los Angeles,California,90049,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,Wicked Choccy's,32.076176,-81.088371,37,-120,2223.527948,8.283396037,13,07-10-2025
5814,US-2023-134488-CHO-SCR-58000,24-09-2025,Standard Class,134488,United States,Columbus,Ohio,43229,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5,2.2,Lot's O' Nuts,32.881893,-111.768036,39,-76,2029.96199,6.12590921,9,03-10-2025
5815,US-2023-147340-CHO-SCR-58000,24-09-2025,Same Day,147340,United States,San Francisco,California,94110,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18,5,12.5,5.5,Lot's O' Nuts,32.881893,-111.768036,37,-120,545.5075533,0.070068696,2,26-09-2025
5816,US-2023-108875-CHO-NUT-13000,24-09-2025,Standard Class,108875,United States,Aurora,Colorado,80013,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2,Lot's O' Nuts,32.881893,-111.768036,37,-120,545.5075533,5.22650223,6,30-09-2025
5817,US-2023-154235-CHO-SCR-58000,24-09-2025,Standard Class,154235,United States,Bloomington,Indiana,47401,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,32.881893,-111.768036,40,-95,1050.650865,5.481512598,7,01-10-2025
5818,US-2023-141551-CHO-SCR-58000,24-09-2025,Standard Class,141551,United States,Broken Arrow,Oklahoma,74012,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,Lot's O' Nuts,32.881893,-111.768036,40,-95,1050.650865,7.323074334,9,03-10-2025
5819,US-2023-132479-CHO-TRI-54000,24-09-2025,First Class,132479,United States,Rockford,Illinois,61107,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,26.25,7,17.15,9.1,Wicked Choccy's,32.076176,-81.088371,40,-95,948.1977795,2.857526842,5,29-09-2025
5820,US-2023-100944-CHO-SCR-58000,24-09-2025,Standard Class,100944,United States,Los Angeles,California,90049,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18,5,12.5,5.5,Lot's O' Nuts,32.881893,-111.768036,37,-120,545.5075533,6.986973712,10,04-10-2025
5821,US-2023-155187-CHO-MIL-31000,24-09-2025,Second Class,155187,United States,Los Angeles,California,90004,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,Wicked Choccy's,32.076176,-81.088371,37,-120,2223.527948,4.685890965,9,03-10-2025
5822,US-2023-141551-CHO-MIL-31000,24-09-2025,Standard Class,141551,United States,Broken Arrow,Oklahoma,74012,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,Wicked Choccy's,32.076176,-81.088371,40,-95,948.1977795,6.783546479,9,03-10-2025
5823,US-2023-155187-CHO-FUD-51000,24-09-2025,Second Class,155187,United States,Los Angeles,California,90004,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,32.881893,-111.768036,37,-120,545.5075533,4.417167092,7,01-10-2025
5824,US-2023-108875-CHO-FUD-51000,24-09-2025,Standard Class,108875,United States,Aurora,Colorado,80013,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,32.4,9,21.6,10.8,Lot's O' Nuts,32.881893,-111.768036,37,-120,545.5075533,7.927490949,10,04-10-2025
5825,US-2023-148747-CHO-TRI-54000,25-09-2025,First Class,148747,United States,San Francisco,California,94110,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,32.076176,-81.088371,37,-120,2223.527948,1.347927412,8,03-10-2025
5826,US-2023-125402-CHO-NUT-13000,25-09-2025,Standard Class,125402,United States,Long Beach,California,90805,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4,Lot's O' Nuts,32.881893,-111.768036,37,-120,545.5075533,6.444864236,9,04-10-2025
5827,US-2023-124163-CHO-TRI-54000,25-09-2025,Standard Class,124163,United States,La Crosse,Wisconsin,54601,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,32.076176,-81.088371,40,-95,948.1977795,7.549208626,10,05-10-2025
5828,US-2023-124163-OTH-LIC-15000,25-09-2025,Standard Class,124163,United States,La Crosse,Wisconsin,54601,Other,Interior,OTH-LIC-15000,Lickable Wallpaper,220,11,110,110,Secret Factory,41.446333,-90.565487,40,-95,252.5813178,5.282786433,7,02-10-2025
5829,US-2023-122245-CHO-FUD-51000,25-09-2025,Standard Class,122245,United States,Phoenix,Arizona,85023,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,32.881893,-111.768036,37,-120,545.5075533,6.446160751,7,02-10-2025
5830,US-2023-113978-CHO-NUT-13000,25-09-2025,Standard Class,113978,United States,Cleveland,Ohio,44105,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,3.49,1,2.49,1,Lot's O' Nuts,32.881893,-111.768036,39,-76,2029.96199,7.139197865,12,07-10-2025
5831,US-2023-124163-CHO-SCR-58000,25-09-2025,Standard Class,124163,United States,La Crosse,Wisconsin,54601,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,Lot's O' Nuts,32.881893,-111.768036,40,-95,1050.650865,8.984897972,13,08-10-2025
5832,US-2023-125402-CHO-NUT-13000,25-09-2025,Standard Class,125402,United States,Long Beach,California,90805,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2,Lot's O' Nuts,32.881893,-111.768036,37,-120,545.5075533,6.89813425,9,04-10-2025
5833,US-2023-101385-CHO-NUT-13000,25-09-2025,Standard Class,101385,United States,San Francisco,California,94109,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4,Lot's O' Nuts,32.881893,-111.768036,37,-120,545.5075533,8.264227028,10,05-10-2025
5834,US-2023-140417-CHO-SCR-58000,25-09-2025,Standard Class,140417,United States,Tigard,Oregon,97224,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,Lot's O' Nuts,32.881893,-111.768036,37,-120,545.5075533,6.72826914,9,04-10-2025
5835,US-2023-123722-CHO-TRI-54000,25-09-2025,Standard Class,123722,United States,Irving,Texas,75061,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15,4,9.8,5.2,Wicked Choccy's,32.076176,-81.088371,40,-95,948.1977795,8.18556289,10,05-10-2025
5836,US-2023-125402-CHO-FUD-51000,25-09-2025,Standard Class,125402,United States,Long Beach,California,90805,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2,Lot's O' Nuts,32.881893,-111.768036,37,-120,545.5075533,7.381659206,10,05-10-2025
5837,US-2023-125402-CHO-FUD-51000,25-09-2025,Standard Class,125402,United States,Long Beach,California,90805,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,32.881893,-111.768036,37,-120,545.5075533,8.546381766,10,05-10-2025
5838,US-2023-125402-CHO-SCR-58000,25-09-2025,Standard Class,125402,United States,Long Beach,California,90805,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18,5,12.5,5.5,Lot's O' Nuts,32.881893,-111.768036,37,-120,545.5075533,6.643770209,7,02-10-2025
5839,US-2023-140417-CHO-MIL-31000,25-09-2025,Standard Class,140417,United States,Tigard,Oregon,97224,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,29.25,9,18.99,10.26,Wicked Choccy's,32.076176,-81.088371,37,-120,2223.527948,7.417217679,13,08-10-2025
5840,US-2023-113978-CHO-TRI-54000,25-09-2025,Standard Class,113978,United States,Cleveland,Ohio,44105,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,32.076176,-81.088371,39,-76,556.7755484,7.520074722,9,04-10-2025
5841,US-2023-113978-CHO-FUD-51000,25-09-2025,Standard Class,113978,United States,Cleveland,Ohio,44105,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,32.881893,-111.768036,39,-76,2029.96199,6.669531767,12,07-10-2025
5842,US-2023-124163-CHO-MIL-31000,25-09-2025,Standard Class,124163,United States,La Crosse,Wisconsin,54601,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,Wicked Choccy's,32.076176,-81.088371,40,-95,948.1977795,5.577248175,8,03-10-2025
5843,US-2023-125402-CHO-FUD-51000,25-09-2025,Standard Class,125402,United States,Long Beach,California,90805,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,32.881893,-111.768036,37,-120,545.5075533,5.374237628,7,02-10-2025
5844,US-2023-125402-CHO-MIL-31000,25-09-2025,Standard Class,125402,United States,Long Beach,California,90805,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,26,8,16.88,9.12,Wicked Choccy's,32.076176,-81.088371,37,-120,2223.527948,5.066686202,11,06-10-2025
5845,US-2023-146794-CHO-TRI-54000,26-09-2025,Standard Class,146794,United States,Hesperia,California,92345,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,Wicked Choccy's,32.076176,-81.088371,37,-120,2223.527948,8.494137057,14,10-10-2025
5846,US-2023-143406-CHO-MIL-31000,26-09-2025,Standard Class,143406,United States,Houston,Texas,77041,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,Wicked Choccy's,32.076176,-81.088371,40,-95,948.1977795,5.945899649,8,04-10-2025
5847,US-2023-157945-CHO-TRI-54000,26-09-2025,Standard Class,157945,United States,Decatur,Illinois,62521,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,32.076176,-81.088371,40,-95,948.1977795,5.846026997,7,03-10-2025
5848,US-2023-169957-CHO-NUT-13000,26-09-2025,Standard Class,169957,United States,Covington,Washington,98042,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,20.94,6,14.94,6,Lot's O' Nuts,32.881893,-111.768036,37,-120,545.5075533,7.944141602,11,07-10-2025
5849,US-2023-143406-CHO-SCR-58000,26-09-2025,Standard Class,143406,United States,Houston,Texas,77041,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5,2.2,Lot's O' Nuts,32.881893,-111.768036,40,-95,1050.650865,6.280064452,7,03-10-2025
5850,US-2023-145898-CHO-FUD-51000,26-09-2025,Same Day,145898,United States,Redlands,California,92374,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18,5,12,6,Lot's O' Nuts,32.881893,-111.768036,37,-120,545.5075533,0.506044692,3,29-09-2025
5851,US-2023-149790-CHO-NUT-13000,26-09-2025,Standard Class,149790,United States,Houston,Texas,77095,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2,Lot's O' Nuts,32.881893,-111.768036,40,-95,1050.650865,5.650044261,8,04-10-2025
5852,US-2023-132017-CHO-TRI-54000,26-09-2025,First Class,132017,United States,Houston,Texas,77041,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,32.076176,-81.088371,40,-95,948.1977795,2.919491443,6,02-10-2025
5853,US-2023-157945-CHO-MIL-31000,26-09-2025,Standard Class,157945,United States,Decatur,Illinois,62521,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,32.076176,-81.088371,40,-95,948.1977795,8.4063256,12,08-10-2025
5854,US-2023-145898-CHO-MIL-31000,26-09-2025,Same Day,145898,United States,Redlands,California,92374,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,32.076176,-81.088371,37,-120,2223.527948,0.863789623,5,01-10-2025
5855,US-2023-145898-CHO-SCR-58000,26-09-2025,Same Day,145898,United States,Redlands,California,92374,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18,5,12.5,5.5,Lot's O' Nuts,32.881893,-111.768036,37,-120,545.5075533,0.406773749,2,28-09-2025
5856,US-2023-157714-CHO-SCR-58000,26-09-2025,Second Class,157714,United States,Iowa City,Iowa,52240,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,Lot's O' Nuts,32.881893,-111.768036,40,-95,1050.650865,4.524722427,8,04-10-2025
5857,US-2023-169957-CHO-TRI-54000,26-09-2025,Standard Class,169957,United States,Covington,Washington,98042,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,Wicked Choccy's,32.076176,-81.088371,37,-120,2223.527948,5.575504622,11,07-10-2025
5858,US-2023-165820-CHO-TRI-54000,26-09-2025,Standard Class,165820,United States,San Francisco,California,94109,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,32.076176,-81.088371,37,-120,2223.527948,5.03447601,10,06-10-2025
5859,US-2023-145898-CHO-SCR-58000,26-09-2025,Same Day,145898,United States,Redlands,California,92374,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,32.881893,-111.768036,37,-120,545.5075533,0.019972933,2,28-09-2025
5860,US-2023-109260-CHO-NUT-13000,26-09-2025,Standard Class,109260,United States,Tallahassee,Florida,32303,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3,Lot's O' Nuts,32.881893,-111.768036,30,-90,1295.276468,7.34640695,11,07-10-2025
5861,US-2023-169957-CHO-SCR-58000,26-09-2025,Standard Class,169957,United States,Covington,Washington,98042,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10,4.4,Lot's O' Nuts,32.881893,-111.768036,37,-120,545.5075533,6.821579621,9,05-10-2025
5862,CA-2023-192314-CHO-SCR-58000,26-09-2025,Second Class,192314,Canada,Quebec City,Quebec,G1B,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,Lot's O' Nuts,32.881893,-111.768036,39,-76,2029.96199,4.036030698,9,05-10-2025
5863,US-2023-110170-CHO-TRI-54000,27-09-2025,Standard Class,110170,United States,Huntsville,Texas,77340,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,26.25,7,17.15,9.1,Wicked Choccy's,32.076176,-81.088371,40,-95,948.1977795,5.029852562,7,04-10-2025
5864,US-2023-123176-CHO-MIL-31000,27-09-2025,Second Class,123176,United States,Atlanta,Georgia,30318,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,32.076176,-81.088371,30,-90,546.155462,3.845373239,7,04-10-2025
5865,US-2023-163202-CHO-SCR-58000,27-09-2025,Standard Class,163202,United States,Lancaster,Ohio,43130,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,32.881893,-111.768036,39,-76,2029.96199,7.872272645,12,09-10-2025
5866,US-2023-123176-CHO-MIL-31000,27-09-2025,Second Class,123176,United States,Atlanta,Georgia,30318,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,32.076176,-81.088371,30,-90,546.155462,3.885387404,4,01-10-2025
5867,US-2023-140249-CHO-MIL-31000,27-09-2025,Standard Class,140249,United States,Seattle,Washington,98103,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,32.076176,-81.088371,37,-120,2223.527948,7.928876825,12,09-10-2025
5868,US-2023-134656-CHO-NUT-13000,28-09-2025,First Class,134656,United States,Quincy,Illinois,62301,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4,Lot's O' Nuts,32.881893,-111.768036,40,-95,1050.650865,1.466037929,3,01-10-2025
5869,US-2023-161781-CHO-NUT-13000,29-09-2025,First Class,161781,United States,Columbus,Indiana,47201,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,24.43,7,17.43,7,Lot's O' Nuts,32.881893,-111.768036,40,-95,1050.650865,2.626284009,4,03-10-2025
5870,US-2023-108616-CHO-TRI-54000,29-09-2025,Standard Class,108616,United States,Mobile,Alabama,36608,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,33.75,9,22.05,11.7,Wicked Choccy's,32.076176,-81.088371,30,-90,546.155462,7.353724962,8,07-10-2025
5871,US-2023-106621-CHO-TRI-54000,29-09-2025,Second Class,106621,United States,Yuma,Arizona,85364,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15,4,9.8,5.2,Wicked Choccy's,32.076176,-81.088371,37,-120,2223.527948,3.421526199,7,06-10-2025
5872,US-2023-108616-CHO-FUD-51000,29-09-2025,Standard Class,108616,United States,Mobile,Alabama,36608,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,32.881893,-111.768036,30,-90,1295.276468,5.946881903,10,09-10-2025
5873,US-2023-138037-CHO-NUT-13000,29-09-2025,Standard Class,138037,United States,San Francisco,California,94109,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5,Lot's O' Nuts,32.881893,-111.768036,37,-120,545.5075533,7.512121858,8,07-10-2025
5874,US-2023-134362-CHO-SCR-58000,29-09-2025,First Class,134362,United States,Philadelphia,Pennsylvania,19140,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10,4.4,Lot's O' Nuts,32.881893,-111.768036,39,-76,2029.96199,2.659879186,6,05-10-2025
